"code","iso","country","UWD.ind.1995","UWD.ind.1996","UWD.ind.1997","UWD.ind.1998","UWD.ind.1999","UWD.ind.2000","UWD.ind.2001","UWD.ind.2002","UWD.ind.2003","UWD.ind.2004","UWD.ind.2005","UWD.ind.2006","UWD.ind.2007","UWD.ind.2008","UWD.ind.2009","UWD.ind.2010","UWD.ind.2011","UWD.ind.2012","UWD.ind.2013","UWD.ind.2014","UWD.ind.2015","UWD.ind.2016","UWD.ind.2017","UWD.ind.2018","UWD.ind.2019","UWD.ind.2020","UWD.ind.2021","UWD.ind.2022"
508,"MOZ","Mozambique",0,0,0,0,0.906610122937266,2.86145277140187,4.26366682730536,5.5004063944983,6.67508321645047,7.62644701875489,8.46133574316194,8.11267905700437,8.75568955465856,9.26557823289738,10.0259492759961,11.1986839118975,12.2786357579092,12.7114979885914,13.1622067402586,13.6738896874811,14.321477476785,15.0316108688872,15.5238345593709,16.3358907121798,16.5076934165274,16.5076934165274,16.5076934165274,16.5076934165274
104,"MMR","Myanmar",1.98740154270665,2.93961176701559,3.9907694114393,5.01675622771522,6.16296822745979,7.52912432176424,9.20890138035811,10.8203393699099,12.288137160736,13.5929987145778,15.0961596787568,16.3890624025831,17.7861965751396,18.9116241606111,20.1994727539887,21.5471540757284,22.6240848336216,23.8459318729401,24.8823353184908,25.8742966484422,26.9699959355763,27.6259728839812,28.2808688036216,29.28219235984,30.0031900370961,30.0031900370961,30.0031900370961,30.0031900370961
516,"NAM","Namibia",9.59771336997193,10.130319916961,10.5527089623391,10.4749579625731,10.5741793640211,10.6959907424086,11.1896827323557,11.4013866805724,11.8299462174834,12.3359291084113,12.5441174197946,12.9453129777421,13.0877740250013,13.4160493431998,13.7268359637775,13.9733128524195,14.4824637107121,15.1997151725938,15.1857065864847,15.9545363108577,16.7807105095175,17.4319415356799,17.8398609571111,18.2982312513831,18.9235404570513,18.9235404570513,18.9235404570513,18.9235404570513
520,"NRU","Nauru",29.5659701424543,29.4130452093519,29.3933518514872,29.0842772504544,28.964097640303,28.8956924521556,28.794685980465,28.8813434305548,29.08361041086,29.1883341297896,29.3643480203273,29.5956858685372,29.7723621034323,30.3593745329458,30.700415238255,31.2890034932068,31.9645526139538,32.6124224679228,33.4485133436129,34.3927606676961,35.0085871873407,35.3993384750984,35.6422393914568,35.9325964542671,36.0964275881743,36.0964275881743,36.0964275881743,36.0964275881743
524,"NPL","Nepal",5.02524367774203,5.89064557977677,6.88181044282321,7.88217131675064,9.03615972223274,10.153087677932,11.2596160240382,12.438548702681,13.5933870061912,14.7162444566605,15.0447338772555,15.714438476597,16.6294808663579,17.559324401674,17.7947261280428,19.24276314797,20.4956612157209,21.4253173327125,21.8863165493401,22.6817808464521,23.4081201314986,24.0169198609519,24.3009566664265,25.2189862173906,25.8558542362554,25.8558542362554,25.8558542362554,25.8558542362554
528,"NLD","Netherlands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",75.5974175617891,75.7872178610027,76.0194812835081,76.5053944185845,76.7712681589013,77.06102550767,77.7582463917778,77.5874994225572,77.1854574528156,76.6698963139266,76.2282999601008,75.4050970115198,74.4432294810802,73.8280518229241,73.4818582275041,73.3718328946676,73.0867300188912,73.0848525741307,73.297614556581,73.1857286844757,73.56691263394,74.0318075624155,74.1880555133998,74.3781757353512,74.525696145331,74.525696145331,74.525696145331,74.525696145331
558,"NIC","Nicaragua",14.0118946667139,15.894588795254,17.9278462956713,19.6750143365684,21.6552462319504,23.3444505639482,24.7630732139661,26.1793141210879,27.5075525372302,28.8672983771658,30.0485782491743,31.5585371891535,32.7926566460964,34.044566748222,35.111399121158,36.1628144171635,37.2637621249255,38.1335482775404,38.8844410298783,39.6310909469719,40.2061812765937,40.5380780663511,40.7103633847948,41.3337221984535,42.1821310684317,42.1821310684317,42.1821310684317,42.1821310684317
562,"NER","Niger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072858736050037,0.987821107486539,1.67111849014182,1.67111849014182,1.67111849014182,1.67111849014182
566,"NGA","Nigeria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43034858800273,0.961647404197876,1.47679214155627,2.05647600340629,2.41702983166847,2.75381138180717,3.57245008937298,4.31525284065789,4.31525284065789,4.31525284065789,4.31525284065789
570,"NIU","Niue",35.1185725184481,35.3970330612096,35.8367818327066,36.0870702809502,36.428418821102,36.7925012418207,37.1381558434616,37.5244674048702,37.939860938058,38.3106274379607,38.7747579503477,39.0873295678189,39.3199386826927,39.6409708620293,39.7570674247009,39.8891293179252,39.9962927777853,40.1072213495273,40.1942345289523,40.2381793232942,40.2263481128821,40.1224318152429,39.9362050244622,39.8686050992209,39.8364234816424,39.8364234816424,39.8364234816424,39.8364234816424
408,"PRK","North Korea",43.5528622055072,43.6070485402223,43.7125182457987,43.8351844196724,43.9564449395903,44.1193858965351,44.4196978185791,44.6961642089897,45.0102208416283,45.4275274427696,45.9247221608856,46.4580726988337,46.9929766588568,46.723510403274,47.0909527276648,47.5720885552316,48.1146486989115,48.8079557049557,49.5679971309986,50.189599081993,50.7449960332303,50.9195222198475,51.0328296979865,51.5829039992687,52.1057815662441,52.1057815662441,52.1057815662441,52.1057815662441
807,"MKD","North Macedonia",35.392693406374,38.2527725110552,40.7668922994291,42.2107207275322,43.6973299886771,44.9707240887278,46.9863396489212,48.8677014678134,50.0594841660243,51.6798687395089,53.1282437271492,54.06593007693,54.9404306307521,55.5925910657769,56.1162088891364,56.7574329264385,56.7573729445719,56.6612086722539,56.7729441873711,57.0090753123198,57.279191407564,57.33462802052,57.571390502769,57.8758028770073,58.2788518641523,58.2788518641523,58.2788518641523,58.2788518641523
578,"NOR","Norway",97.1531176888834,97.8798635569179,98.6950170686942,99.3793707756006,99.8600020775525,100,100,100,100,100,99.6843819121278,99.3560340109018,99.0349585113974,98.7204850720156,98.5685083416868,98.5974152899924,98.6052421382513,98.7266255345318,98.941577077225,99.2577717123627,99.5008199344535,99.7204558241501,99.8969215984832,100,100,100,100,100
512,"OMN","Oman",40.3504990027096,41.0712186715321,41.6106355558136,42.04858092452,42.4045470821529,42.692411983139,43.0734325498678,43.3665906600443,43.6522120539061,43.9471100542728,44.2136532123883,44.4764603183557,44.7500891100787,44.8663412262079,44.9246095884068,45.2157066530719,45.4580997061267,45.7262351216416,45.8550150493953,45.9539156982359,46.0262464583117,46.0614228183711,46.1343953268487,46.3061631143399,46.4535779418945,46.4535779418945,46.4535779418945,46.4535779418945
586,"PAK","Pakistan",4.38939154389386,4.87364828406639,5.28997824584923,5.75632628945714,6.27194322803059,6.90484924730843,7.56312441022708,8.08276627199467,8.58115523632105,9.10433608449242,9.7436115566979,10.1553297328069,10.5907269027996,10.2889417782362,10.3745459416411,10.7616891329976,11.0209350995779,11.3250002868434,11.8840185331018,12.2989125572989,12.7659031792395,13.245966846111,13.5737340151453,14.5034404501642,15.2657131709866,15.2657131709866,15.2657131709866,15.2657131709866
585,"PLW","Palau",34.1967803690842,34.4822069542762,34.8981955896928,35.1720223657696,35.4146018059147,35.7124224617419,36.0188066900157,36.329837007462,36.6112901789677,36.8603711043712,37.0981080680851,37.2032869175193,37.3023975101727,37.597182169728,37.5701821753498,37.5929952780181,37.5236105992167,37.5651196290036,37.6014232643905,37.6274241964831,37.6734082819784,37.6100357936768,37.5068824403392,37.4934030261833,37.4972327876109,37.4972327876109,37.4972327876109,37.4972327876109
591,"PAN","Panama",35.0357682743307,35.9995228626045,36.2805165068535,36.009944240542,36.5504498716143,36.6096875232428,36.6701783009779,37.0444961858128,36.6385074773133,36.2469112234327,35.8125911970658,36.2118809334625,35.892706610701,36.0575305473062,36.0109851000748,36.4040674778468,36.8784622574307,37.2487274811566,37.7804073220154,38.4652143071509,39.5350090691733,39.8087709669619,40.5926087181844,41.1443630751679,41.729493958059,41.729493958059,41.729493958059,41.729493958059
598,"PNG","Papua New Guinea",10.5858950459721,10.7915287871936,11.0360010393947,10.9376076618292,11.0119397934486,11.2383715775211,11.366726760538,11.4721859445714,11.7095518305119,11.7461017895208,11.5056553125851,11.3852291919628,11.5872147045536,11.8887707164676,11.763072199748,12.1376373317646,12.775875067789,13.1504088448861,13.5220557384104,13.9476395410127,14.4473520168734,14.7025867398859,14.8036134355785,15.3021192987556,15.7671772750261,15.7671772750261,15.7671772750261,15.7671772750261
600,"PRY","Paraguay",26.8616370304083,27.5634678338936,28.4691408516277,29.3298318094223,30.1985778242436,30.8769499215469,31.6507082057646,32.4293797235454,33.376619819573,34.4282225188136,35.7345943394797,36.9787763749542,38.2628302486121,39.4679848128974,40.4802322293694,41.6402850190257,42.4440610458468,42.9827386950085,43.6238299107394,44.2704957303162,45.0305396203737,45.2647729225331,45.186265069223,45.2004656942431,45.2399123134636,45.2399123134636,45.2399123134636,45.2399123134636
604,"PER","Peru",24.9222833692509,26.6640520367087,27.8727694176096,29.0635717147558,30.5546749017867,32.3560835477186,34.2325005734775,35.389249088578,36.1236349712684,36.9086882169832,37.7742895033143,38.600148934505,39.5235997684889,40.2080928684805,40.7014925188734,41.3284633337822,41.8306668812778,42.2610661522139,42.4521635662692,42.5564030891796,42.6146859522844,42.6000891100335,42.7160867028616,42.7097569594747,42.7533949673238,42.7533949673238,42.7533949673238,42.7533949673238
608,"PHL","Philippines",19.0833106373473,20.1131999266751,21.1718761571102,22.1077509682066,22.1147642441776,22.9717917017155,23.90375450441,24.8364166286948,25.8015708219919,27.2571770912669,27.0902028124324,27.4470880433732,28.0132675326178,28.4261742889554,28.7722882894231,29.6263020195222,30.090304270143,30.4095553917609,31.2263903994322,31.6716348230578,32.0184755126971,32.5045175009704,33.0326762243083,33.8614369917405,34.4448215873195,34.4448215873195,34.4448215873195,34.4448215873195
616,"POL","Poland",58.4783149089585,59.0619873715296,59.7962339242439,60.4337901729856,61.0039882065445,61.6666902288046,62.2453828606594,62.7478009432272,63.2071078598719,63.4417751880479,63.4947137457631,63.7799201933759,63.9244702500644,64.1040083837332,64.4026174212065,64.7574023961725,64.7312223804062,64.5839559769818,64.3816187844201,64.5180767740641,64.652309537048,64.7763988821584,65.0656351928285,65.3926709870923,65.7258172207225,65.7258172207225,65.7258172207225,65.7258172207225
620,"PRT","Portugal",72.3286213521693,73.8623006529897,75.5340212301465,77.1170504610264,78.7371455511693,80.0893887851759,81.4751479304942,81.5796121213723,81.8938257692379,82.2994559589534,82.4999627692382,82.815691056665,82.9219163537777,83.0146300123398,83.0438096924457,83.3538052875703,83.3891704482109,83.4907420875659,83.5772350836326,83.7127542182396,83.8538293524158,83.8990682551759,84.5403087436832,85.1124124552842,85.6891398478917,85.6891398478917,85.6891398478917,85.6891398478917
634,"QAT","Qatar",53.4430270905495,53.7110541008477,53.9038268778721,54.1113818203052,54.2991571156639,54.4537074780583,54.6099303932966,54.7671025738324,54.9826871098105,55.220375180664,55.376414707297,55.594857050267,55.7376235956365,55.900325362693,56.1566915394171,56.2867543395093,56.4278483733735,56.5129573046985,56.5427163309406,56.513230363583,56.5166236158609,56.6777955287967,56.8298870412074,56.9393258634952,56.9674964274129,56.9674964274129,56.9674964274129,56.9674964274129
178,"COG","Republic of Congo",0,0,0,0,0.252597853099687,0.626698597146287,1.12057324663776,1.46996184591931,1.74487886419197,2.10827163923351,2.17566539296736,2.6378681815369,2.98084526804745,3.57528155998631,4.3978957998433,5.64233085089738,6.83646389426539,7.88297513974271,9.15125154320967,10.3589858789633,11.3365953280981,12.279003638828,12.8701860781823,13.7644949853929,14.5009760481182,14.5009760481182,14.5009760481182,14.5009760481182
642,"ROU","Romania",41.7532848343154,41.8128210302629,42.2888024758382,42.9602768270271,43.8870952186923,44.4204769476452,45.4835158989183,46.5713606886721,47.53094165713,48.3495077548604,49.3280195856314,50.3386486091749,51.5030994862219,52.2799505523781,53.1102401709017,53.8185655922845,54.0875138701971,54.3563754359753,54.5157394071156,54.8397464547643,55.07109860091,55.199179203034,55.3457794785453,55.4841349350285,55.4464775923265,55.4464775923265,55.4464775923265,55.4464775923265
643,"RUS","Russia",48.2866403259305,48.9418326235514,49.230395504137,49.4137566768255,49.318133877063,49.7548361318037,50.1833748338348,50.8995311920318,51.512855097371,52.3127672284509,52.9180654751668,53.5789361363241,54.0763786636319,54.5496371456416,54.8875469770524,55.1866166991726,55.142307903625,55.0165360819708,55.2087771050646,55.3581066977085,55.5807485035567,55.4861830168595,55.4275559857885,55.578455762616,55.8291884296398,55.8291884296398,55.8291884296398,55.8291884296398
646,"RWA","Rwanda",0,0,0,0,0,0,0,0,0.104416879186445,1.0328738929371,2.611238221538,4.38491068544492,6.08699500180381,7.99790740548279,9.91394921685654,11.2191885661417,12.1173523023272,13.1686780164983,14.1234733872883,14.0831773156404,14.4065146806777,15.0126102823533,15.5131534168613,16.0857867984287,16.9740070459547,16.9740070459547,16.9740070459547,16.9740070459547
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",30.0374914025604,30.9319374527179,31.8506802068261,32.4719609735157,33.7159043873738,34.751605691572,35.7795563507984,36.4154284728946,36.9372262451651,37.3533282005893,37.5918896440311,37.7000397591384,37.891750256441,38.1300861976885,38.3168756417601,38.4526682543877,38.7249579442041,38.8195287699643,38.733851425342,38.5620659727945,38.6382968608547,38.8004066605528,38.9524016656895,39.1333818995832,39.4526583190112,39.4526583190112,39.4526583190112,39.4526583190112
662,"LCA","Saint Lucia",36.7819974585101,37.4326389849798,38.1252243993634,39.0315696069972,39.8538681644247,40.7176991504607,41.3926646619577,41.7355284684641,41.927841296998,42.1287387853285,42.1586295170664,42.2968931748454,42.3510711067317,42.3970371566731,42.5066491995838,42.6329687969583,42.6561879336031,42.6225113410488,42.6694402433422,42.5322987735525,42.6000723159518,42.3493887352684,42.1296203570172,42.1416977364634,42.2350001915238,42.2350001915238,42.2350001915238,42.2350001915238
670,"VCT","Saint Vincent and the Grenadines",32.461011504909,33.2526134831021,34.0618721453982,35.0175564474887,35.9211886237314,36.9203070264728,37.8740861182013,38.536776279282,38.8916772880932,39.2672364108893,39.4572207165671,39.6146157367027,39.8301567219624,39.9728261768758,40.1527198789649,40.3062923040045,40.5171300517663,40.5976389648952,40.6055323096364,40.5781066202683,40.8123907641366,40.7775256282758,40.7270075849054,40.8972319690573,41.0943139291932,41.0943139291932,41.0943139291932,41.0943139291932
882,"WSM","Samoa",36.0823883134147,36.369184173967,36.6146017470313,37.0908369103631,37.2824934911994,37.6489320842494,38.0582773377361,38.5016624358437,38.9112845629047,39.2276248301336,39.5347733893816,39.7810525756819,40.0267547228384,40.2779566190914,40.2082977412759,40.0203120861559,40.006679293466,39.9988748118522,39.8161004246985,39.873518541426,40.1570602350995,40.0175789664874,39.8364293725244,39.8477485228657,40.442393781966,40.442393781966,40.442393781966,40.442393781966
674,"SMR","San Marino",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
678,"STP","Sao Tome and Principe",7.85180012063888,8.54284458792021,9.48371057533051,10.4377755176368,11.0954991522383,15.2017783494943,16.4476487709478,14.820187726392,19.1852082424051,16.4975468206075,14.4995996979172,16.8001856533027,19.4731672664065,20.2787941282992,23.1083736419917,24.0465494592885,27.5683993278189,30.1112921889945,31.3868086679029,31.5971901030138,32.7791846404699,33.3593707458307,33.3624516547365,33.7539134748707,34.1199907602946,34.1199907602946,34.1199907602946,34.1199907602946
682,"SAU","Saudi Arabia",33.4701548578923,35.1451822447142,36.6607897733864,37.9626217352697,38.9367579375274,39.9513089346967,40.7266855181238,41.5055916212464,42.2505618604588,43.083029708453,44.0834987286831,44.9873723586378,45.7928301820689,46.4859047019647,47.1325103053093,47.6936108546749,48.2214110241432,48.6325804839849,49.1255649770736,49.5001901787966,49.8797384150515,50.1553421726231,50.4257782730385,50.7445784686157,51.0010156356679,51.0010156356679,51.0010156356679,51.0010156356679
686,"SEN","Senegal",0,0,0.467600844138573,0.833952410066118,1.41435316383264,3.39700764213151,1.91549814200333,3.18311872582338,5.27192124123323,5.04660145905906,5.65104129417672,7.05433101934433,7.5678981089363,7.99168578179111,8.43837914777106,10.3257850969199,10.5364217796624,11.3338971714106,11.1256893009952,10.2869396646237,10.4142545771658,10.3480457831644,10.8339487550803,12.0742518059263,12.9830075171239,12.9830075171239,12.9830075171239,12.9830075171239
688,"SRB","Serbia",53.8268476597525,53.9991821597071,54.1711568538544,54.3392889828722,54.5959897553756,54.778217138053,54.9778030856007,55.3306989845285,55.7077578508711,56.1532970496533,56.4858600750501,56.8943144027555,57.3125316544817,57.7092762591826,58.0740488973459,58.4840783725634,58.8088653734224,59.2653249884923,59.4853340589553,59.87244472811,60.2534705424316,60.3834694867876,60.5241368754425,60.5986216278357,60.4907647792417,60.4907647792417,60.4907647792417,60.4907647792417
690,"SYC","Seychelles",41.8170400247659,42.1163509347161,42.4569211800958,42.7655652955921,43.0783188603734,43.4468235722137,43.7190627828728,43.8834725115982,44.0189313408548,44.1672190159802,44.253867713323,44.3548144454263,40.3444282772236,44.4592052570061,44.4955014776007,44.5629822258771,44.5905299608423,44.6114241752841,44.7653446568687,44.839782943623,44.8017045141189,45.0166385859037,45.3396737289077,45.617451627354,45.816805516963,45.816805516963,45.816805516963,45.816805516963
694,"SLE","Sierra Leone",0,0,0,0,0,0,0.281761583030473,1.45280668230568,2.52774657355636,3.0439184879653,3.92569443365575,4.4976354668631,5.31577835890594,6.09999584116277,7.18899692684839,7.49543737806412,8.00774812734707,7.70960724542307,8.86529714688275,9.46288173880832,9.92127322886257,10.2794938698156,10.4048424490477,10.9881033921206,11.5558586952279,11.5558586952279,11.5558586952279,11.5558586952279
702,"SGP","Singapore",78.5701061728344,79.8246421019633,81.3382417416456,81.670383994373,83.4319354985644,84.8842935477775,86.3192780147504,86.8540767431838,86.896481779482,87.0168293273796,87.2139342516981,87.1057374679106,87.3036087748108,87.5563420644334,87.6469372270749,87.7658882497023,87.6038797431053,87.5413225973701,87.3770601611001,87.3489158204813,87.3450870151349,87.5854676284382,87.9190593435314,88.3677995036791,88.8811332245008,88.8811332245008,88.8811332245008,88.8811332245008
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",57.1009084699632,57.6551701555818,58.2353404040308,58.7689386440757,59.3304081165191,59.8331852738408,60.3448369612537,60.7725867538763,61.1615841031099,61.3251589214752,61.5152474158362,62.0617107002012,62.5648746559618,62.9955656303217,63.3738496752654,63.8016825232621,63.7954157100333,63.6838556487285,63.4989514040903,63.5763745272377,63.6851294224725,63.8069270750436,64.0154404277394,64.2979920206683,64.6356624919566,64.6356624919566,64.6356624919566,64.6356624919566
705,"SVN","Slovenia",63.8309175184068,64.4810366233847,64.972686438935,65.4591046938435,66.1456400148659,66.7165125905394,67.5013483856092,68.0883260903999,68.65374315556,68.8502725246307,68.9655658811024,69.4685557929786,69.8685584537091,70.2203314663005,70.5452220097741,70.7961714841282,70.5615332836559,70.3271547178584,70.0009849240008,70.0837460869196,70.1813903258212,70.2830444566357,70.3820861045952,70.4180234359126,70.2926044743508,70.2926044743508,70.2926044743508,70.2926044743508
90,"SLB","Solomon Islands",4.91005164663358,5.48952599589956,6.05722031062562,6.23612832694302,6.6589954943661,6.98060883566605,7.15052315719549,7.28172212282966,7.52355408749671,7.8882143523829,8.1113212587929,8.37875576696331,8.65520820390034,9.39442376382519,9.65608571375874,10.1315277265246,10.5474134441847,11.157184267571,11.6223777371236,12.1060423260376,12.4484314443473,13.0090605935096,13.4151226432312,13.9544487344936,14.4475839345608,14.4475839345608,14.4475839345608,14.4475839345608
706,"SOM","Somalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469536410318028,0.683771884250874,1.80281991076629,2.4015905373054,3.08519046485681,3.62888877616962,3.53936523292541,3.99909036218975,4.18283040979409,4.17545404687151,4.17545404687151,4.17545404687151,4.17545404687151
710,"ZAF","South Africa",10.3225002502671,10.5340525144002,10.6880728598182,10.884183385917,11.4016804190525,11.8779116998127,12.4902828339034,12.8302541937219,13.2035724797552,13.4650602090867,13.7389848613935,14.1179209800159,14.5913491848386,15.140692848562,16.0221727308099,16.8118185189533,17.7225464601618,18.5842144676222,19.3984081877928,20.1441540336597,21.1107179872673,22.1222169256705,22.5344912387138,22.9859847794347,23.3768423537367,23.3768423537367,23.3768423537367,23.3768423537367
410,"KOR","South Korea",74.2202523748315,75.6549794431871,77.0081345818829,78.216997813472,79.478499313212,80.705509547469,82.0441684437572,82.5143926996298,82.7203588997203,82.852225860666,82.9552293299701,82.8691356956553,82.8689875910971,82.9032535921438,82.9149008771039,82.9533638029749,82.7645152292022,82.7081632734251,82.7340016201059,82.7978094002032,83.0016283201374,83.3099474969905,83.6211619651819,84.0971194743016,84.6091331664668,84.6091331664668,84.6091331664668,84.6091331664668
728,"SSD","South Sudan",1.43099011031885,1.80696634533915,2.38249162302235,2.74270322752578,3.00948074496947,3.17136328332609,3.51341656377647,3.69922702198559,3.72516622401528,3.64575993997417,3.49094540625921,1.99237960497463,2.51682032745202,2.98240004158458,3.32015915226374,3.6565567092197,4.01338889675586,4.14509761272966,4.04137388500043,3.87326989941553,3.89361467102158,3.94277199724894,4.58476995691643,5.22129311946578,5.83996672411048,5.83996672411048,5.83996672411048,5.83996672411048
724,"ESP","Spain",91.644072057988,91.7716380346935,91.9380488923901,92.0254256817433,92.0767262791388,92.0930384600546,92.1537646779539,92.1895928668138,92.2638419467811,92.4168143793395,92.5462589448643,92.6532233374142,92.7077028244731,92.8860809249183,93.0523643348171,93.1904861476987,93.3752091555999,93.5451209973948,93.7044163704827,93.7790306648717,93.8433425264806,93.8630365474108,94.0447345323005,94.3696827383122,94.7704754536683,94.7704754536683,94.7704754536683,94.7704754536683
144,"LKA","Sri Lanka",32.6394983162546,33.1921809258655,33.8869540810964,34.8989814964461,35.9729110951797,36.6567236835675,37.514580346784,38.4519729571545,39.1420081905574,39.6762542908315,39.809611687512,40.8124554621302,41.6592365971889,42.2457470275558,42.7242426408822,43.3407631688503,43.8715023003896,44.357296850639,44.7655449573502,45.1962773978688,45.612407712391,45.9504554243912,46.1898430248084,46.513370420201,46.7107643367748,46.7107643367748,46.7107643367748,46.7107643367748
275,"PSE","State of Palestine",45.2411800755781,45.705105755197,46.1268177151732,46.3164994287757,46.4517922407468,46.6301386055548,46.6805953707424,46.5686806265986,46.4563479472782,46.3230269423008,46.2058068608032,46.2330150808661,46.1878890714456,46.1265195304081,46.22091611055,46.4095229366036,46.7601829923166,47.1323430125409,47.5620785525718,47.8761323164689,48.2238305052146,48.328266147177,48.2956585405458,48.4339273626863,48.5480795485776,48.5480795485776,48.5480795485776,48.5480795485776
729,"SDN","Sudan",5.11012492445697,5.13397181384646,5.83881274896567,5.50672912709592,6.34834480915823,6.8173374488572,7.30796317309581,7.79133222960816,8.37959669899668,8.88926024565828,8.81080655259359,8.86956122573365,9.93331752063791,10.6877603118728,11.5117060227457,12.6431394458868,14.117414481701,15.1226943064487,16.1634277161103,16.7211144547932,17.8627223560785,18.8441991627035,18.8759051914778,21.1973504327507,22.5953387014969,22.5953387014969,22.5953387014969,22.5953387014969
740,"SUR","Suriname",22.4816939489356,23.1929404117109,24.0031107339679,24.7863661817677,25.4731562267993,26.7109793507976,27.8407640948617,28.6376075618711,29.2703337035718,29.900498356161,30.5893100557457,31.0290436589973,31.5094830135417,32.0719205770281,32.6143637764719,33.2605140919039,33.7907815772015,34.1456176576723,34.3727504974461,34.6136583447595,34.9104502323172,35.0380240664474,35.0598809478762,35.2527889271823,35.40780169284,35.40780169284,35.40780169284,35.40780169284
752,"SWE","Sweden",95.4633320256279,96.2661372387677,97.0157961471309,97.65805696646,98.1843898845717,98.6252159835262,98.8733775998923,98.6071025705886,98.3734399447597,98.2761596581981,98.0084301036905,97.7440068022341,97.4453066227033,97.2008786456017,96.7694198792981,96.5570317952596,96.488238621695,96.5135836731099,96.5482738659899,96.7404820011528,96.8276905850521,96.9057584767092,97.1270692389857,97.5363883423315,97.8865801766588,97.8865801766588,97.8865801766588,97.8865801766588
756,"CHE","Switzerland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
760,"SYR","Syria",38.2682606248531,40.3451641366062,41.8929321418463,43.2441471347497,44.299956242522,45.4124194253914,46.2845321119807,46.9317923618945,47.5783160976017,47.8469338823272,48.3033504896228,48.6820089861496,48.8795519658567,48.9226870963307,49.3535186882723,49.6359151504161,49.7851769902278,49.8632621336294,49.9569134868269,49.9944807051388,50.0398224042076,49.8992555120493,49.7934399746845,49.8603188822873,49.9510968277493,49.9510968277493,49.9510968277493,49.9510968277493
158,"TWN","Taiwan",60.9541482949516,61.6076799542669,62.3920263414662,63.2153250849725,63.8284448567562,64.4097640806464,64.7448603468169,64.9928023162892,65.0644868031734,65.0199792519723,65.2216999677643,65.4147881167783,65.7884492874561,66.0741153758693,66.069672709148,66.1149271403745,66.0243022716791,66.0799093266698,66.2681706473469,66.363015179877,66.4292056158584,66.5311340061617,66.7261728891617,66.9885976116984,67.2439664740375,67.2439664740375,67.2439664740375,67.2439664740375
762,"TJK","Tajikistan",9.71015151927102,9.82234628549226,9.90151591045165,10.2684021836275,11.1301608572314,11.8906865805986,13.5153844252117,15.4194868750121,17.3352392025189,19.5314201542228,21.1664348763415,21.8418265384373,22.8848055210469,23.8705618293196,24.6382211785983,25.5384312572912,26.612068024207,27.3808331339623,28.0787054761158,28.7758413711941,30.0310900294072,30.7265393976759,30.9095821569946,31.3556802384272,31.7320804126918,31.7320804126918,31.7320804126918,31.7320804126918
834,"TZA","Tanzania",1.76368469798926,2.72657934524268,2.82831377101834,3.77655521810357,5.50475420526475,6.87656379911577,7.61859972155968,8.12131656888324,8.80732517176358,9.40464858582705,10.4270949576519,11.0384760198507,11.5350613932346,12.1275725075477,12.6927501266821,13.4939857848139,14.2886798882745,14.7478604061245,15.3063218464966,15.8650322023575,15.7812177375911,16.0914898582557,16.5313790374692,17.5847213444103,18.3583483898387,18.3583483898387,18.3583483898387,18.3583483898387
764,"THA","Thailand",33.5819946633482,34.5357142424424,35.4879279742136,35.7833174443894,35.9008388763217,36.1854508835109,36.6668551596453,36.9861204297364,37.3659078976547,37.814643595935,38.2985580066052,38.7886836963504,39.2726854227935,39.7527986377069,40.2159337364045,40.5619193454541,41.0611699738399,41.4130996424304,41.7577481352817,41.9181927902017,42.0508637470964,42.1827539568917,42.4169430540982,42.591434970647,42.6763749760712,42.6763749760712,42.6763749760712,42.6763749760712
626,"TLS","Timor-Leste",9.90336305633923,10.2529864487679,11.0639845893266,11.8878385138421,12.2906664445705,12.3473247437988,13.1714507452143,14.0956163002243,14.6398339975937,15.9670101620684,17.042365638246,18.8562072134199,19.9494838967036,21.3772846836965,22.030978955395,22.6083426339931,23.0110599692935,23.3550971966115,24.0783109714834,24.6054582918014,25.2364180664742,25.4179361484596,25.6447893307517,25.9170374412042,26.2206085318927,26.2206085318927,26.2206085318927,26.2206085318927
