"code","iso","country","PBD.ind.1995","PBD.ind.1996","PBD.ind.1997","PBD.ind.1998","PBD.ind.1999","PBD.ind.2000","PBD.ind.2001","PBD.ind.2002","PBD.ind.2003","PBD.ind.2004","PBD.ind.2005","PBD.ind.2006","PBD.ind.2007","PBD.ind.2008","PBD.ind.2009","PBD.ind.2010","PBD.ind.2011","PBD.ind.2012","PBD.ind.2013","PBD.ind.2014","PBD.ind.2015","PBD.ind.2016","PBD.ind.2017","PBD.ind.2018","PBD.ind.2019","PBD.ind.2020","PBD.ind.2021","PBD.ind.2022"
348,"HUN","Hungary",50.362351009721,51.7355973732078,52.1678824732103,52.060334694658,52.3580751482455,54.0409352039111,55.2249810926378,55.5747378942562,55.9652288963638,56.7765701619435,56.9411528150725,58.0584876882406,58.6103466399953,59.8766545100327,60.3316983532938,61.2073094889206,62.0075453993489,62.6485801621805,63.7722693689558,64.1711471148657,64.3156269688277,65.3465247853276,65.7415796707469,66.1975959201566,67.4199511318406,67.4199511318406,67.4199511318406,67.4199511318406
352,"ISL","Iceland",69.1778281360008,69.8287912446073,70.6758676117446,71.5218804963172,72.7534990106849,74.2227323447336,75.0106928755396,75.9027531400842,77.2934653685164,78.6385490302461,79.7787575106287,80.6664445058545,81.7993893930628,83.17240222769,84.3270504596549,85.5097057833337,86.534973551604,87.3602877013684,88.6039351146737,90.4241727034826,91.1863299456704,92.3062757305128,93.2463643651671,94.2472254442689,95.0930949218582,95.0930949218582,95.0930949218582,95.0930949218582
356,"IND","India",13.2911868034051,12.971272688928,12.0474203566895,12.202376598717,13.02658653267,13.2983164956714,13.3590499139882,13.6067637309782,14.3394693162079,15.7510806205377,15.820648412248,15.5687644260976,15.431635235776,15.4479917816054,16.275472977832,16.6868023643701,16.8037936423469,16.9970933691129,17.3332323477671,18.0568838943903,18.3951751469011,18.9317173894948,19.5643968933539,19.9816815985753,20.5506991944044,20.5506991944044,20.5506991944044,20.5506991944044
360,"IDN","Indonesia",29.0337643207539,29.1065338139213,29.1108865606108,29.0676707873851,29.0291882277701,28.8753398761325,28.7131246755715,28.5098287752887,28.3784223355439,28.2550319662669,28.2121295229066,28.3185851332608,28.4861712879632,28.6046218154381,28.8687597303504,29.2415761830467,29.654077504197,29.9852846060829,30.4021420262961,30.9063492468922,31.405775410233,32.0560339670389,32.6589160509342,33.3441683426732,34.0161947759406,34.0161947759406,34.0161947759406,34.0161947759406
364,"IRN","Iran",11.7001415470717,11.9935034728562,12.2124650516937,12.4738843348556,12.7251891945023,13.0802467656724,13.5183558055778,13.8784751764658,14.4088396922757,15.1890786246282,16.0664700053049,16.9841772995687,18.1394066189208,19.2612069679287,20.2410846944353,21.3326820109882,22.3444265241393,23.165817882093,23.769450711264,24.260399173043,24.5433830849486,25.0879777021277,25.6061690668828,26.3205571666387,26.8536271531439,26.8536271531439,26.8536271531439,26.8536271531439
368,"IRQ","Iraq",19.4677700110773,19.3570481939138,19.3728780963737,19.6619955097239,20.0837603169637,20.5286974441604,21.034537557272,21.4557471528739,21.6262622132259,22.1253289377787,22.5723216669252,23.0359672861714,23.1978779353796,23.4610863042736,23.9041212640075,24.4970362513266,25.1733507507724,25.9490202011765,26.7615806187584,27.4734799956935,28.0073469630617,28.650256074913,29.2159608017994,29.2604483296088,29.1190153436515,29.1190153436515,29.1190153436515,29.1190153436515
372,"IRL","Ireland",51.7854187838448,52.7661155978574,53.7437141097274,54.6815237644234,55.6118584292832,57.050729147457,58.9558384388839,60.5229710805024,62.3338483386289,63.8870669391076,65.7206001302875,67.1679336215682,68.6649508466209,70.0768305490138,71.3209634371203,73.4291296091196,74.0008896242987,74.9835002783983,76.0305704575972,77.2554591072985,78.1526044883386,79.1906973374781,80.091615048858,80.9580412033418,81.7842618403588,81.7842618403588,81.7842618403588,81.7842618403588
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",65.1457501101858,66.6343397433624,67.9413194051534,68.8870294602401,70.5111490785579,71.7737566940245,73.072334032581,73.9990472200559,75.1060208455454,76.266427948449,77.2757294768411,78.5549481141301,79.6710972098387,81.3112472096732,82.7524429553123,83.8346027004419,84.4907766599916,85.486203901995,86.4737570123914,87.5091462126374,88.1587247855899,89.3061046102607,90.0472600250614,90.4792671830192,91.0947001807365,91.0947001807365,91.0947001807365,91.0947001807365
380,"ITA","Italy",60.3280840951334,61.0043429272342,61.5027047900272,61.7822167969784,62.5476519494742,63.5323998207259,64.4942461614017,65.2021287229955,65.7843671569911,67.3371877258749,68.3103861706369,69.4792683133846,70.4686618231589,71.3734982883472,72.282097084865,73.3652175854066,74.1543394043674,74.9765007804643,76.0374384570944,76.9928084723921,77.3175909449685,78.5920834295019,79.3124273536758,79.8711873503234,80.5677716604743,80.5677716604743,80.5677716604743,80.5677716604743
388,"JAM","Jamaica",39.7374890906893,40.9222371035548,41.5169997942209,42.1970457930396,42.332089092348,43.1980338378894,43.4372565260355,44.6788416094969,45.8456201440512,47.1006312878718,48.7903544021396,49.1496267534546,46.3647712917144,43.8974065861153,42.7846964248271,46.0694822262986,44.6545625987974,47.0841465321285,47.2702477810154,45.7561608886278,46.0402286111657,46.6035455588973,47.1508082871491,47.7307088598287,48.2045168705606,48.2045168705606,48.2045168705606,48.2045168705606
392,"JPN","Japan",85.3169073822194,86.6433245850714,87.8340628408965,88.5542775118531,89.3618507484317,90.7054318559133,91.8701753630856,92.9837496799925,93.8695392684273,94.8992698662815,95.6245657042572,96.7687636153509,97.886780503961,99.0137115498194,100,100,100,100,100,100,100,100,100,100,100,100,100,100
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",28.3446644883418,28.504547690719,29.0696060965864,29.642401645696,30.2706979964091,31.2450133333392,31.5974444675709,32.2347095779265,33.6094968950527,34.1190467088066,34.2842934600086,34.8961658240454,36.7339385900927,38.4716144918936,39.5007060159738,40.0767314357958,40.7757111113189,41.7706150666419,42.9523903913572,43.661030082396,44.1760215985455,44.7037911909705,45.2992086283817,45.6215058537798,46.0778692353164,46.0778692353164,46.0778692353164,46.0778692353164
398,"KAZ","Kazakhstan",36.1048202927723,35.5725143911884,35.6983145795023,36.0715611425594,36.3281666909818,36.1390494344395,35.9339693793804,35.5248376221379,35.0873588626098,35.4140967024846,35.5672959874307,36.0394367432968,36.8457900150262,38.4136292836005,40.1511279918157,41.0318085277004,42.1879053573213,43.4590067127963,45.0162248427213,46.5771424769024,47.8657904216169,49.0618898369978,50.9692768818764,51.1760353887273,52.1630795856766,52.1630795856766,52.1630795856766,52.1630795856766
404,"KEN","Kenya",42.1359918413143,42.1547846982878,42.1062118653226,41.9434360309838,41.9754008879684,41.7126996780963,41.7335357902493,41.4071243860973,41.3382396402148,41.1636513385545,41.2583757380538,41.5480719586778,42.0134801397452,42.5491530156844,43.0789805357652,43.6933696534716,44.2453230977734,44.9357864341963,45.7520799409156,46.5327562366734,47.2694452554557,48.0491573780136,48.7819064416122,49.3515670043673,49.9452037688786,49.9452037688786,49.9452037688786,49.9452037688786
296,"KIR","Kiribati",32.8322720556082,32.7476627601952,32.632539352564,32.6396617203598,32.6163416817221,32.7707613831331,32.902157795866,33.0642680544252,33.2258317882084,33.459805917552,33.7461568812437,33.85565467928,33.9896475832984,34.089152978915,34.2457386603589,34.4395465786808,34.6547332148467,34.8145041458894,34.9906129389316,35.1889602658278,35.4042495108704,35.6438635425434,35.9184511888319,36.1586829532201,36.4558274480475,36.4558274480475,36.4558274480475,36.4558274480475
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",40.548727094109,41.662736767481,39.7068525584751,41.040685183898,39.3037505007346,40.0766279998675,42.8156339326561,41.7146196155448,42.4543709013801,42.5258057132141,42.5836642707241,43.0921202558858,44.2431976578961,42.9784645491261,45.1668465160272,48.5648830536857,50.7876147421288,51.2965168082936,52.6515687006682,53.9965267215682,54.2308388568266,54.6852672127408,55.1223937804149,55.6951323331497,56.0560675493401,56.0560675493401,56.0560675493401,56.0560675493401
417,"KGZ","Kyrgyzstan",35.1963756197115,35.8207898395663,35.9941849606597,35.9261184075443,36.1103051187156,34.6985986657803,34.0290507599412,33.2745639288616,32.5364346297805,32.6740174808325,32.1508093031329,31.4022301542809,31.561532357581,32.3321974379215,33.5047036810561,34.1741316989045,34.7278763346377,35.4030399668237,36.4285193820244,37.05645337459,37.2294340285955,38.5045477831869,38.8759999674505,39.8181175160068,40.2266321440932,40.2266321440932,40.2266321440932,40.2266321440932
418,"LAO","Laos",25.1825608950721,25.168774698444,25.1602303286498,25.1271712585111,25.1415126038911,25.1423583348297,24.9498851552224,25.1619410316679,25.2668630840215,25.5013867249438,25.7764146579811,26.1244287534274,26.6311710048155,27.1774833355688,27.8372881068195,28.5965054821733,29.4245331821843,30.1943681202147,30.8958397535975,31.5930325091559,32.2139919308139,32.8078905094795,33.3392487650806,33.7640792112238,34.1446478832467,34.1446478832467,34.1446478832467,34.1446478832467
428,"LVA","Latvia",60.4640884320027,63.5231534113168,64.4231301641604,63.4941380656276,64.6614468665424,65.1580018462686,64.1241432771393,64.3552214214076,65.0465254702264,65.3861215089361,64.5274630160299,63.884679771585,64.5816339203861,67.0107084700511,68.8624364717841,69.770343323483,71.0540944376052,71.8122736465198,72.1935151592683,73.1392497545149,74.1565418156561,75.6663824734837,76.3727927325126,76.8875201259715,77.5172274442392,77.5172274442392,77.5172274442392,77.5172274442392
422,"LBN","Lebanon",28.1228161119886,28.8175840844311,29.4483488466931,30.1749121999969,30.9488219887419,31.5936712695506,32.0931896993141,32.5237474399626,32.8057411104385,33.0179131847886,33.2346632465524,33.4930785600059,33.8049162416988,34.1993952816151,34.7208237589238,35.3447964659546,35.8398905369211,36.5067005628887,37.2450769850362,38.0158705918591,38.8621088534486,39.8176543798765,40.8334879917588,41.900469484621,42.9727112078994,42.9727112078994,42.9727112078994,42.9727112078994
426,"LSO","Lesotho",28.0508163072121,27.7289980920737,27.1657873811769,26.2953652622338,25.4610403088116,24.3613083233448,23.8133139335146,22.9329130126306,22.0349452596565,21.2414770831931,20.7706589104677,20.5327826026945,20.5409732566507,20.5831575050602,20.8507135921588,20.8731299384581,21.1201603812415,21.1063240093627,21.1315337142885,21.3044122287396,21.768768675572,22.6417369062178,23.4546703058093,24.0505808253782,24.5139638413326,24.5139638413326,24.5139638413326,24.5139638413326
430,"LBR","Liberia",33.5906185141051,32.719588305823,32.7737965608422,32.6819816385327,32.9168809894616,32.9818406659089,33.4206090346706,33.7705187952633,34.0112746637525,34.1709019492548,34.2626169347248,33.9895450139905,33.7836965873897,33.5911536529114,33.2414625866286,33.0857956100381,33.2530216166038,33.2801749182029,33.7163079303139,34.5189186391056,34.9842373969225,35.6471196589276,36.2398071495145,36.4809785581104,36.699995558358,36.699995558358,36.699995558358,36.699995558358
434,"LBY","Libya",38.4110434269984,39.0839601063404,38.8885004213187,38.3402378285441,38.1672990773346,38.3409315144785,38.555015152698,38.7830881548673,39.7695884020988,41.5894975609725,42.3915259118057,42.9896518450207,42.1200324359255,43.0381694639665,43.4480437091681,44.8813341072151,45.3628062526366,46.149681325721,46.4453464530912,46.4063473919555,46.4175576245259,46.3706490371526,46.5627006501512,46.9995922343851,47.5741759003268,47.5741759003268,47.5741759003268,47.5741759003268
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",69.1910439652789,70.5918213780642,71.8273007053609,72.0076550906572,72.6923531950656,72.9822437726489,72.1583294486592,72.3846709813672,72.3775725483225,72.4009602313785,71.2218160523813,70.7723354815912,70.4657411694404,71.9424848725924,74.2949182771741,74.7100345180533,75.4939309527733,76.2711496472689,76.6485003958779,77.9373900762982,78.2578138936459,79.0223007855131,81.3267120458018,82.0535262415254,83.0187519853698,83.0187519853698,83.0187519853698,83.0187519853698
442,"LUX","Luxembourg",67.8311680352215,68.3021938531769,69.1843405130432,69.9031882638952,70.7941013567743,71.6258523474438,72.9318417075646,73.8709382180079,75.0216967452045,76.0208265411921,77.309880518073,78.5282895484727,80.2780374992402,81.8665835737294,83.1280273711169,84.4205501098539,85.7116807117071,86.9404741117266,88.2526983873212,89.7934246261893,91.3678001800645,92.9149109990449,93.6293970477105,94.3673854617096,95.0715957694972,95.0715957694972,95.0715957694972,95.0715957694972
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",24.1889857724538,24.0526946508304,24.1210132185702,23.9947221276014,24.5177989644144,24.8914750813068,25.3191983262751,25.3018396796212,25.3148873836389,25.7197332837997,26.2923397329483,26.8790456460421,27.4245255457459,27.542606517144,27.775300036015,28.1394510982388,28.583767637858,29.0564041376055,29.6011937620526,30.1498452837172,30.6324848850375,31.1226795901645,31.6016390006908,31.9680061654085,32.4378415353234,32.4378415353234,32.4378415353234,32.4378415353234
454,"MWI","Malawi",27.8373571846593,27.3910870224997,27.0283824768077,26.5251821077038,26.5654838274078,26.77191673014,27.2697627836367,27.5328534028059,27.783567050645,27.9833819505322,28.5982891828126,29.1488733843966,29.8085095135325,30.4155505525207,30.8754605653213,31.2500431391834,31.8275537104819,32.5356366536619,33.3079841580696,34.0097331111817,34.6256078599664,35.2341739412173,35.9156340547942,36.3574044951116,36.7900436316346,36.7900436316346,36.7900436316346,36.7900436316346
458,"MYS","Malaysia",49.2330040053209,49.7919909370109,50.2694219222028,50.883960054476,48.9965250629931,50.3557080457335,50.8972972098651,51.1966137471045,51.1517918828545,51.9247550966547,52.7114623384203,53.379976396182,54.0026295660675,54.0384163685859,54.3547399217528,55.3817003709976,56.3307976067733,57.3533160862153,58.9257332846785,59.2034195819108,59.7840856660182,60.0820116328239,60.6230073234599,61.2066356748036,61.3627282488246,61.3627282488246,61.3627282488246,61.3627282488246
462,"MDV","Maldives",31.4427232286609,31.7619752176267,32.5977745821103,34.2526755118181,36.0863266073611,36.8249098826341,37.603240080106,39.1150959949776,40.4660645309824,41.9696932106536,43.2781921033458,44.554112541791,45.8381841486081,46.9427686385305,47.8301441915343,48.6958701312944,49.8096343967882,50.6535292460962,51.4799634374515,52.2748569582935,53.0789715316719,53.5233868907928,53.9214581720102,54.2997515572163,54.7313891960369,54.7313891960369,54.7313891960369,54.7313891960369
466,"MLI","Mali",29.7627803154791,29.6439269084434,29.7376230790064,29.9630696073146,30.1555422280356,30.0844147258547,30.28402703735,30.2963197415461,30.5629357399935,30.7024126209933,30.825665874683,30.8044065040563,30.6267807041697,30.5074034455778,30.370327208316,30.4107381535153,30.626954377108,30.8722769226707,31.0638673187837,31.234186374439,31.1066887120778,31.1122401524224,31.2640474233199,31.5575665231265,31.9255825487707,31.9255825487707,31.9255825487707,31.9255825487707
470,"MLT","Malta",31.8215968224625,31.8685351274011,32.021776079841,33.0946378862228,33.6716626707973,34.3294240188171,34.7968142340325,35.323993622599,35.9819463850687,36.9494446214654,37.6486776779688,38.8749135154012,39.6708412426427,40.5103929854701,41.4953669174952,42.3143623443845,42.6764656563531,43.4510741669145,44.636766015335,45.7963796935375,47.3960397476502,47.9145151358008,48.5786697198578,49.2544431183803,49.9190256014552,49.9190256014552,49.9190256014552,49.9190256014552
584,"MHL","Marshall Islands",39.3733333255398,39.5268755341221,39.4368567361015,39.4689707013405,39.476081634184,39.5039130963184,39.5634714297216,39.6341349660449,39.7248180390164,39.9044269037994,40.094107388832,40.1681616984303,40.4839107907716,40.8138002813472,41.176571594487,41.5724011159473,42.0180883484066,42.4980688376724,42.990913373565,43.484992296156,43.9553595256201,44.4900111087892,45.0004511914844,45.4895527199679,45.9847563613233,45.9847563613233,45.9847563613233,45.9847563613233
478,"MRT","Mauritania",44.7949469542428,45.1249750571216,45.590684586029,45.8563686536697,46.6662679820614,46.8430922899402,46.9170239489752,47.2445963649645,47.8371069111267,47.8578782431531,48.2977314305882,48.4740985771593,49.2900592474479,49.9298099115049,49.8457035020227,50.4257816694122,50.7595575162832,50.7870658075106,51.2432606930467,52.3191860209238,52.729687271641,53.6596735653746,53.8324173365057,54.4936201930941,55.0835887086587,55.0835887086587,55.0835887086587,55.0835887086587
480,"MUS","Mauritius",45.8434022653654,45.8906287856224,45.361760300162,46.6043633278463,47.065846712785,47.999109698734,48.5465835505808,48.6985015369669,49.8510153880694,51.3098272554587,52.6490234792886,54.2124219432351,55.8984294135361,56.6005496431631,57.3440121898772,58.9380748874416,60.19509765716,61.4349390697865,62.6116826882492,63.2268418535782,63.8680064667384,64.2005389001225,64.9799334780308,65.3456636171793,66.0148317349899,66.0148317349899,66.0148317349899,66.0148317349899
484,"MEX","Mexico",39.7814294013298,39.8569001426402,39.753296001744,39.6553848886193,40.0224869694693,40.4786009595103,40.7845195561631,40.5714999785449,40.5051696807764,41.154435124664,41.0325743024877,41.6556848085354,41.9715313199463,41.4449314490628,41.3437258571277,42.1160536357307,42.8478381369547,43.2269531456016,42.8714222977563,43.1996499760917,43.6377910354895,44.0025044479463,44.0303502815433,44.766840734563,45.0767927234762,45.0767927234762,45.0767927234762,45.0767927234762
583,"FSM","Micronesia",32.1322731838965,32.3654501878027,32.5950564285631,32.884840455551,33.1754152311059,33.5011383572324,33.8159700280608,34.1321612420932,34.52932815853,34.8853789565616,35.2947175011613,35.6651117565141,35.9872617500159,36.2859585324039,36.6183486445714,36.9891936872377,37.4438404928475,37.9231434831031,38.3396996549002,38.6999035017604,39.0836995958262,39.5130120086846,39.961576517742,40.41832651378,40.8847301623856,40.8847301623856,40.8847301623856,40.8847301623856
498,"MDA","Moldova",45.7104516146238,46.2341263699119,47.4810153384805,47.9041744482082,47.0288662833151,46.6632365397944,46.8146100363824,46.239621104056,45.756073241689,45.8314434849987,44.8804662818964,45.6107067598204,45.9219734148696,46.4604199110074,46.6520308022901,46.3678355827209,48.9590273629083,49.3986759302245,50.5326072029686,50.0494676401835,49.6244911928729,50.685438748397,52.4778408229022,53.1795750799361,53.9906745527046,53.9906745527046,53.9906745527046,53.9906745527046
492,"MCO","Monaco",71.9930808083804,72.4187846273381,73.0718340596724,74.0290987275342,75.3603711723789,76.8039654544214,77.8342559766712,78.5683753110107,79.3759372622287,80.1075644307785,80.7307023667906,81.3522800612711,82.0949674096985,82.8042762963479,83.3535246013202,83.8660963863179,84.4719387321111,85.2283170885746,86.0257706774327,86.8536612135437,87.7363617598488,88.6805226906666,89.6428796768229,90.6195060249547,91.6416677123915,91.6416677123915,91.6416677123915,91.6416677123915
496,"MNG","Mongolia",19.8086926376204,18.994426931529,18.8620190839232,18.7166025499151,18.4764015531798,18.2602573974625,17.9543388896107,18.2871017966785,18.9284684668815,19.8842339625033,20.6301444291471,21.6489821896652,23.0133427497567,24.061215849407,24.3912373764789,25.1198801137135,26.0783661650826,27.2815305374032,28.6669119236532,30.1704323484829,31.1282718012454,31.3756978827071,31.8902518346405,32.4228084018706,32.6412906878578,32.6412906878578,32.6412906878578,32.6412906878578
499,"MNE","Montenegro",60.9687449778188,60.2559592804755,59.2787051655612,59.0694476606594,59.0624986994563,58.9789130725537,58.6845453744724,58.4155191100213,58.0448517307086,57.8712407393558,57.7729201750963,57.9655362976337,58.436672646829,58.9833583657289,59.4452210919142,60.0945631867979,60.4927733165411,61.1172699207389,61.3279627711776,61.4868949012138,61.6924042076843,62.047047955558,62.4791809590769,63.4514316788721,64.3970133209269,64.3970133209269,64.3970133209269,64.3970133209269
504,"MAR","Morocco",19.9760509108333,20.3551845330293,20.5695040834165,20.8494336449742,20.8931931172198,21.8543877564141,22.5288180645356,23.1266176407616,23.0502516944851,23.3435747847972,23.5756071968743,23.8213761526807,24.0495713554876,24.4818320351043,24.9488236775745,25.4542400114408,26.0180078210855,26.4353634648144,25.270189584555,25.7946986766747,26.2898313384868,26.7942920399335,27.2708672991754,27.7855643650431,28.3890389654824,28.3890389654824,28.3890389654824,28.3890389654824
508,"MOZ","Mozambique",21.5266454610917,21.5059383363567,21.4239938437343,21.4048124919772,21.3287308768635,21.0534067543338,21.3156392473014,21.1394034119472,21.0869637130065,20.7187119817732,20.2831428061744,19.9655138964707,19.7792372672201,19.4305409127334,19.2629505056493,18.9932368597556,18.913761574322,18.9559893645036,19.2250051281777,19.750019848993,20.3674316228078,21.1313985442774,21.8630068956166,22.5558819405433,23.2741930214057,23.2741930214057,23.2741930214057,23.2741930214057
104,"MMR","Myanmar",23.1019425373935,23.2070026859671,23.3852282426894,23.6129127565358,23.9065350145168,24.1645451757808,24.4603457523883,24.8555471512488,25.3558490863873,25.7526588468463,26.4939184797624,27.2390575661587,28.2206505790776,29.1719544980143,29.9932936545116,30.9371760950624,31.7191769731726,32.6915233506112,33.4524126089018,34.2972606655165,35.0062299016011,35.7007413529856,36.2874740804527,36.9057301007846,37.6169180450043,37.6169180450043,37.6169180450043,37.6169180450043
516,"NAM","Namibia",35.2784843930319,34.9743188966884,34.6541941988343,34.1319285572258,33.5019585577585,32.8345974759592,33.0016297819216,32.7114342373456,32.9625200251399,33.5818142357879,34.3902603844518,35.5241090891235,36.6674664831248,37.7107755366087,38.5670006802031,39.2471691857101,40.311166122477,41.007224851305,41.5171230754167,41.8340874221457,42.1226816233259,42.4804304564592,42.9074220593189,43.3766548412748,43.9254421186015,43.9254421186015,43.9254421186015,43.9254421186015
520,"NRU","Nauru",61.7851549274771,61.1426007252783,60.4712733950356,59.9063057939916,59.375820160188,59.0146509523094,58.5050056490874,58.0601256784728,57.7731319597485,57.6141505124057,57.6188108960713,57.7438625778109,57.7613220437531,58.0583780663828,58.4252928438815,58.942478480051,59.6205946444984,60.3094803442592,61.2445584200162,62.357166287709,63.3285684200813,64.238944754648,65.0726820781859,65.77100377134,66.4163065299667,66.4163065299667,66.4163065299667,66.4163065299667
524,"NPL","Nepal",23.1958553559202,23.5249165092431,23.6806202399031,23.9465320410588,24.2867004835928,24.5233855842791,24.9468932467048,25.3475576366529,25.6451781042205,25.7295444318973,25.8003506711493,25.7486195764722,25.6685964309021,25.6538122279312,25.6284421267192,25.6561158301443,25.5208253405984,25.5436216275128,25.5672157953384,25.8099655849755,25.9061868407005,26.1268233169689,26.306365973937,26.4892015672401,26.7443802204993,26.7443802204993,26.7443802204993,26.7443802204993
528,"NLD","Netherlands",68.1243265178095,68.6960558603586,69.5614488097672,70.1525099648507,70.659038546148,71.4097206850461,72.4576118632304,73.3989217290858,74.2818891779584,76.7380173281495,78.6610596445153,80.5550635618337,82.444500291888,83.970128290895,85.44285826839,86.6386499110857,87.8453001956922,88.7715815050619,89.7954720552038,90.9815383259379,91.5523105449641,92.296027111582,92.8553834601994,93.4777085786706,94.1302057804153,94.1302057804153,94.1302057804153,94.1302057804153
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",53.9189704533073,54.8067297837818,55.7660008119897,56.8884669491778,57.347626466082,58.5108369789091,59.2791057932477,60.0254282159184,61.4344684659112,62.7024187809457,64.1061534859806,65.1407226588044,66.048527671611,67.2751260005994,68.4935994174918,69.6771984949939,70.5689022257783,71.4067148665442,72.2277477748985,72.646578101416,73.4487683533004,74.1942884178841,74.9194859851002,74.5867631437409,74.6418904765258,74.6418904765258,74.6418904765258,74.6418904765258
558,"NIC","Nicaragua",24.409087430268,23.9903815335867,25.4837888958192,26.4853246328599,26.44006124907,27.1769389127315,26.945029786224,26.3360697761375,25.978499020713,26.2039157918217,25.7932476328774,27.5783434968239,27.1527981289649,27.1874831284978,27.7927798062442,28.5683447164614,28.7489181361156,29.1661103789932,29.7360609241902,30.4016206029704,31.4334718588392,31.6504145189257,32.5823313749288,33.1191167726195,33.9747371332254,33.9747371332254,33.9747371332254,33.9747371332254
562,"NER","Niger",26.7456106259932,27.0315319346283,26.7633631762181,26.564676981016,26.3011506025555,26.0091650927639,25.6968509565083,25.6022098742895,25.4378843456403,25.7894068170949,25.795317884786,26.0043228417638,26.1776065245298,26.6260158001803,26.751571921995,26.8736734157209,26.7700343194377,26.8547948925588,26.9555800874973,26.9637553989977,26.4034494662534,26.3340473129971,26.3063785849008,26.3847468039615,26.7907707919177,26.7907707919177,26.7907707919177,26.7907707919177
566,"NGA","Nigeria",41.3387841418976,41.0763012183405,40.8346255149858,40.5822834116805,40.3960409047119,40.3681660612313,40.593707675559,40.8588713556062,41.4064585365008,42.0411609890158,42.8391910660991,43.5424331095508,44.421221628909,45.1322818186961,45.7132126924882,46.2897225487407,46.7495470872813,47.1786023005595,47.7404818954282,48.3681220257875,48.4700987679667,49.0502824190295,49.5746938074722,50.1804037229725,50.8652542911533,50.8652542911533,50.8652542911533,50.8652542911533
570,"NIU","Niue",82.1744231952532,82.2740181698056,82.5436976638769,83.0546100791744,83.3962433707926,83.7672201407508,84.0284651015365,84.1927198139879,84.3266436827017,84.6705254624923,85.0685829268499,85.6049888504539,86.3608573444452,87.4055869786946,88.4440594310158,89.3116662235065,89.9949757613455,90.6892331474595,91.3999847436295,92.0004062657174,92.5613542802677,93.2297176020306,93.891741464975,94.5254165141158,95.1887038791146,95.1887038791146,95.1887038791146,95.1887038791146
408,"PRK","North Korea",38.8067646559695,38.3528516053256,37.8213030211626,37.3340701202614,36.8776886973395,36.4176901659839,35.9957240446261,35.6469953590551,35.4193219194431,35.1828023735446,35.0227181318682,34.9187258054149,34.8617968935096,34.8588824839729,34.8983693627679,34.9839740635883,35.0812522059697,35.2639928594001,35.4463549076564,35.6825176652131,35.9009383008943,36.2067123549342,36.4747850231351,36.7568374253564,37.0626476807371,37.0626476807371,37.0626476807371,37.0626476807371
807,"MKD","North Macedonia",39.3803830053243,38.9954283751899,38.9163185978995,38.7034009760332,38.7777971966789,38.8198687457285,38.3565005529381,37.7684286637161,38.0770590350491,38.8285893186297,38.9768662496326,38.9165230630684,39.140701440971,40.2858334789717,40.7327602420014,41.4467731116799,42.3589932638804,42.8460690752638,43.6547882690805,43.8832132014187,44.2840183321838,44.741616673055,45.1851383871213,45.625036826488,46.1009345882436,46.1009345882436,46.1009345882436,46.1009345882436
578,"NOR","Norway",66.2159516963786,67.141033255038,67.9480708359716,68.5257806083471,69.4435705342149,70.5593700642094,71.6570400302687,72.6872974873515,74.270289415355,75.8523182477421,77.2704315672949,78.4467678573435,79.512742422618,80.7242553039653,82.1281947777283,83.3921720502154,84.2183437519078,85.5308296788656,86.6881064795228,88.1747517467427,89.4362574218932,90.5360207747537,91.9223896076601,92.3590846667309,92.9885973194541,92.9885973194541,92.9885973194541,92.9885973194541
512,"OMN","Oman",18.8329601003934,18.9663952901452,19.1853626916856,19.4802882963744,19.8429828215188,20.2972095979578,21.2386566177123,21.700605269667,22.3359111926001,23.433633896164,23.6489366158361,23.5621686611174,23.9180773169341,24.499260270187,25.5939551399827,26.1393001805866,27.3753409658113,29.0962351307274,29.8819864629502,30.5824852431418,30.8305671966865,31.3465174047827,32.3834506671187,34.9379528697479,36.4598719310624,36.4598719310624,36.4598719310624,36.4598719310624
