"code","iso","country","OCP.ind.1995","OCP.ind.1996","OCP.ind.1997","OCP.ind.1998","OCP.ind.1999","OCP.ind.2000","OCP.ind.2001","OCP.ind.2002","OCP.ind.2003","OCP.ind.2004","OCP.ind.2005","OCP.ind.2006","OCP.ind.2007","OCP.ind.2008","OCP.ind.2009","OCP.ind.2010","OCP.ind.2011","OCP.ind.2012","OCP.ind.2013","OCP.ind.2014","OCP.ind.2015","OCP.ind.2016","OCP.ind.2017","OCP.ind.2018","OCP.ind.2019","OCP.ind.2020","OCP.ind.2021","OCP.ind.2022"
250,"FRA","France",19.6188122126544,19.6168122416471,19.6148122706397,19.6128122996324,19.6108123286251,19.6088123576177,19.5631781682697,19.5175439789218,19.4719097895739,19.426275600226,19.380641410878,19.334023284263,19.287405157648,19.240787031033,19.194168904418,19.147550777803,19.7952440535991,20.4429373293953,21.0906306051914,21.7383238809876,22.3860171567836,23.8308118650052,25.2756065732268,26.7204012814485,28.1651959896701,29.6099906978916,29.6099906978916,29.6099906978916
258,"PYF","French Polynesia",59.0457773586065,58.8626388947268,58.6795004308471,58.4963619669674,58.3132235030877,58.130085039208,58.0053232036707,57.8805613681333,57.7557995325959,57.6310376970585,57.5062758615211,57.4122528358469,57.3182298101725,57.2242067844983,57.1301837588239,57.0361607331496,56.9476567929756,56.8591528528015,56.7706489126273,56.6821449724533,56.5936410322792,56.5130263039953,56.4324115757114,56.3517968474274,56.2711821191435,56.1905673908596,56.1905673908596,56.1905673908596
266,"GAB","Gabon",51.6714512264684,51.4325844087713,51.1937175910742,50.9548507733771,50.71598395568,50.4771171379829,50.1677570346035,49.858396931224,49.5490368278445,49.239676724465,48.9303166210856,48.7294358379309,48.5285550547764,48.3276742716217,48.1267934884672,47.9259127053125,46.2826138046218,44.6393149039312,42.9960160032405,41.3527171025499,39.7094182018592,40.4712360042749,41.2330538066907,41.9948716091065,42.7566894115222,43.518507213938,43.518507213938,43.518507213938
270,"GMB","Gambia",46.2097453905658,45.9054774071005,45.6012094236351,45.2969414401698,44.9926734567045,44.6884054732391,44.3126947068284,43.9369839404178,43.5612731740072,43.1855624075965,42.8098516411858,42.4004167894775,41.9909819377692,41.5815470860609,41.1721122343526,40.7626773826443,40.4093739420759,40.0560705015075,39.7027670609391,39.3494636203707,38.9961601798023,39.9436006775199,40.8910411752374,41.8384816729551,42.7859221706727,43.7333626683902,43.7333626683902,43.7333626683902
268,"GEO","Georgia",39.716650025632,39.5778200779976,39.4389901303631,39.3001601827288,39.1613302350944,39.0225002874599,38.9283627448526,38.8342252022453,38.7400876596381,38.6459501170308,38.5518125744235,38.5694273851703,38.5870421959171,38.604657006664,38.6222718174108,38.6398866281577,39.8065143292445,40.9731420303314,42.1397697314183,43.3063974325051,44.473025133592,46.3180153495798,48.1630055655676,50.0079957815555,51.8529859975432,53.6979762135311,53.6979762135311,53.6979762135311
276,"DEU","Germany",24.0943866750907,24.1130442982705,24.1317019214503,24.1503595446301,24.1690171678099,24.1876747909898,24.190321740345,24.1929686897002,24.1956156390554,24.1982625884106,24.2009095377659,24.234942914019,24.2689762902722,24.3030096665254,24.3370430427786,24.3710764190317,24.2575560197574,24.1440356204832,24.030515221209,23.9169948219348,23.8034744226605,24.9335025086113,26.0635305945621,27.1935586805129,28.3235867664637,29.4536148524144,29.4536148524144,29.4536148524144
288,"GHA","Ghana",29.7684196011488,29.4917093493664,29.2149990975841,28.9382888458018,28.6615785940195,28.3848683422371,28.0455978517324,27.7063273612276,27.3670568707229,27.0277863802181,26.6885158897133,26.3202255959855,25.9519353022577,25.5836450085299,25.2153547148021,24.8470644210743,25.1905026723775,25.5339409236805,25.8773791749837,26.2208174262867,26.5642556775899,27.5418775963841,28.5194995151784,29.4971214339726,30.4747433527669,31.4523652715612,31.4523652715612,31.4523652715612
300,"GRC","Greece",23.987280880009,23.9818822786189,23.9764836772289,23.9710850758388,23.9656864744488,23.9602878730588,23.9741427193331,23.9879975656075,24.0018524118818,24.0157072581562,24.0295621044305,24.0169570755106,24.0043520465906,23.9917470176707,23.9791419887507,23.9665369598308,24.8725116304217,25.7784863010125,26.6844609716032,27.5904356421941,28.4964103127849,30.0665763316896,31.6367423505943,33.2069083694991,34.7770743884038,36.3472404073086,36.3472404073086,36.3472404073086
304,"GRL","Greenland",66.7814566268136,66.8185390053711,66.8556213839286,66.8927037624862,66.9297861410437,66.9668685196013,66.9536865177294,66.9405045158574,66.9273225139855,66.9141405121136,66.9009585102417,66.9246368569169,66.9483152035922,66.9719935502674,66.9956718969426,67.0193502436179,67.0922419985505,67.1651337534833,67.238025508416,67.3109172633487,67.3838090182814,67.476148642944,67.5684882676065,67.6608278922692,67.7531675169318,67.8455071415944,67.8455071415944,67.8455071415944
308,"GRD","Grenada",58.5642489639701,59.1650101495362,59.7657713351023,60.3665325206684,60.9672937062345,61.5680548918006,61.9284644891522,62.2888740865039,62.6492836838555,63.0096932812072,63.3701028785588,63.1786304497891,62.9871580210195,62.7956855922497,62.6042131634801,62.4127407347104,64.0865534301105,65.7603661255106,67.4341788209108,69.1079915163108,70.781804211711,70.7036533811137,70.6255025505164,70.5473517199191,70.4692008893219,70.3910500587246,70.3910500587246,70.3910500587246
320,"GTM","Guatemala",32.9110181507806,32.6843618071931,32.4577054636058,32.2310491200183,32.004392776431,31.7777364328435,31.567446792231,31.3571571516184,31.1468675110058,30.9365778703932,30.7262882297807,30.5077501030579,30.2892119763351,30.0706738496123,29.8521357228896,29.6335975961667,28.7515867774539,27.8695759587411,26.9875651400283,26.1055543213156,25.2235435026028,25.8663464830281,26.5091494634534,27.1519524438786,27.7947554243039,28.4375584047292,28.4375584047292,28.4375584047292
831,"GGY","Guernsey",69.0803995613098,69.0531591315129,69.0259187017159,68.998678271919,68.971437842122,68.9441974123251,68.9068947780876,68.8695921438502,68.8322895096127,68.7949868753753,68.7576842411379,68.7193213731736,68.6809585052094,68.642595637245,68.6042327692807,68.5658699013165,68.5658699013165,68.5658699013165,68.5658699013165,68.5658699013165,68.5658699013165,68.5658699013165,68.5658699013165,68.5658699013165,68.5658699013165,68.5658699013165,68.5658699013165,68.5658699013165
324,"GIN","Guinea",51.553204909626,51.2634547169228,50.9737045242196,50.6839543315166,50.3942041388134,50.1044539461102,49.8813566887437,49.6582594313772,49.4351621740106,49.2120649166441,48.9889676592775,48.7926219226327,48.5962761859879,48.3999304493431,48.2035847126983,48.0072389760535,47.7345761021318,47.4619132282102,47.1892503542885,46.9165874803669,46.6439246064453,46.4956143778898,46.3473041493344,46.198993920779,46.0506836922236,45.9023734636681,45.9023734636681,45.9023734636681
624,"GNB","Guinea-Bissau",44.1301145632795,44.1600451064657,44.1899756496521,44.2199061928383,44.2498367360247,44.279767279211,44.0438689631903,43.8079706471696,43.5720723311488,43.3361740151282,43.1002756991075,42.8837896228492,42.6673035465908,42.4508174703324,42.234331394074,42.0178453178157,41.842719577144,41.6675938364723,41.4924680958006,41.3173423551289,41.1422166144572,42.1620902133086,43.1819638121601,44.2018374110117,45.2217110098631,46.2415846087146,46.2415846087146,46.2415846087146
328,"GUY","Guyana",41.2112046691073,41.1534548136441,41.0957049581808,41.0379551027175,40.9802052472543,40.9224553917911,40.92194014847,40.921424905149,40.920909661828,40.9203944185069,40.9198791751859,40.8669686058839,40.8140580365819,40.76114746728,40.7082368979779,40.655326328676,40.0595815499122,39.4638367711484,38.8680919923848,38.272347213621,37.6766024348572,38.4452729390973,39.2139434433374,39.9826139475774,40.7512844518174,41.5199549560575,41.5199549560575,41.5199549560575
332,"HTI","Haiti",19.265154740872,19.1008613947424,18.9365680486127,18.772274702483,18.6079813563534,18.4436880102237,18.4008247587415,18.3579615072592,18.3150982557769,18.2722350042947,18.2293717528125,18.1253836202344,18.0213954876564,17.9174073550783,17.8134192225003,17.7094310899222,17.1197644998912,16.5300979098602,15.9404313198291,15.350764729798,14.761098139767,15.699866404305,16.6386346688428,17.5774029333808,18.5161711979186,19.4549394624566,19.4549394624566,19.4549394624566
336,"VAT","Holy See",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
340,"HND","Honduras",29.6265532534117,29.3863886259814,29.1462239985512,28.906059371121,28.6658947436907,28.4257301162605,28.1740521596551,27.9223742030497,27.6706962464444,27.419018289839,27.1673403332336,26.9641768182542,26.7610133032748,26.5578497882955,26.3546862733161,26.1515227583367,26.3701444459816,26.5887661336265,26.8073878212713,27.0260095089163,27.2446311965612,28.349244130009,29.4538570634569,30.5584699969048,31.6630829303526,32.7676958638005,32.7676958638005,32.7676958638005
344,"HKG","Hong Kong",26.4500974539312,26.3209347767553,26.1917720995794,26.0626094224036,25.9334467452278,25.8042840680519,25.7848936594667,25.7655032508815,25.7461128422964,25.7267224337112,25.707332025126,25.6705650017609,25.6337979783957,25.5970309550306,25.5602639316654,25.5234969083003,25.9371937748578,26.3508906414152,26.7645875079728,27.1782843745303,27.5919812410878,28.9199567113871,30.2479321816865,31.5759076519859,32.9038831222853,34.2318585925846,34.2318585925846,34.2318585925846
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"ISL","Iceland",46.3460917973115,46.3240773395851,46.3020628818586,46.2800484241321,46.2580339664057,46.2360195086792,46.2011020068476,46.1661845050161,46.1312670031845,46.096349501353,46.0614319995214,45.9174683064473,45.7735046133731,45.629540920299,45.4855772272249,45.3416135341507,45.3109574259572,45.2803013177637,45.2496452095702,45.2189891013768,45.1883329931832,47.4295775141805,49.6708220351778,51.912066556175,54.1533110771723,56.3945555981695,56.3945555981695,56.3945555981695
356,"IND","India",1.08288096005816,0.776434152979505,0.469987345900833,0.163540538822161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,"IDN","Indonesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"IRN","Iran",24.7182430865196,24.449421817637,24.1806005487544,23.9117792798718,23.6429580109892,23.3741367421066,23.1335248550239,22.8929129679412,22.6523010808584,22.4116891937756,22.171077306693,22.001168987518,21.831260668343,21.6613523491682,21.4914440299932,21.3215357108183,20.0394873034292,18.7574388960402,17.4753904886511,16.1933420812621,14.911293673873,15.7999125836542,16.6885314934355,17.5771504032166,18.4657693129979,19.3543882227791,19.3543882227791,19.3543882227791
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"IRL","Ireland",31.1858854270114,31.2498730019853,31.3138605769593,31.3778481519333,31.4418357269073,31.5058233018812,31.4263048965022,31.3467864911232,31.2672680857441,31.1877496803652,31.1082312749862,30.9181684820037,30.7281056890212,30.5380428960388,30.3479801030563,30.1579173100738,30.935950479848,31.7139836496222,32.4920168193965,33.2700499891706,34.0480831589449,35.5167276513706,36.9853721437964,38.4540166362222,39.922661128648,41.3913056210738,41.3913056210738,41.3913056210738
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",28.9484287433225,28.7481964648762,28.5479641864299,28.3477319079835,28.1474996295372,27.9472673510909,27.7845474384273,27.6218275257638,27.4591076131002,27.2963877004367,27.1336677877731,26.9840802528999,26.8344927180267,26.6849051831535,26.5353176482804,26.3857301134072,26.9994933051322,27.6132564968572,28.2270196885823,28.8407828803073,29.4545460720323,30.8782188487412,32.3018916254502,33.725564402159,35.1492371788679,36.5729099555768,36.5729099555768,36.5729099555768
380,"ITA","Italy",15.3702819659721,15.391406835215,15.412531704458,15.433656573701,15.454781442944,15.475906312187,15.4508882721563,15.4258702321257,15.400852192095,15.3758341520644,15.3508161120338,15.2983949391174,15.2459737662011,15.1935525932847,15.1411314203684,15.0887102474521,14.9152851040895,14.7418599607269,14.5684348173644,14.3950096740018,14.2215845306392,15.3475095175063,16.4734345043735,17.5993594912407,18.7252844781078,19.851209464975,19.851209464975,19.851209464975
388,"JAM","Jamaica",28.1159030790618,28.0163277427279,27.9167524063939,27.8171770700599,27.7176017337259,27.618026397392,27.5925498726068,27.5670733478215,27.5415968230364,27.5161202982511,27.490643773466,27.4377290175563,27.3848142616465,27.3318995057368,27.2789847498271,27.2260699939174,27.2441357972829,27.2622016006482,27.2802674040137,27.298333207379,27.3163990107445,28.3379496616337,29.3595003125228,30.3810509634119,31.402601614301,32.4241522651902,32.4241522651902,32.4241522651902
392,"JPN","Japan",13.2929818893441,13.2772250976995,13.2614683060549,13.2457115144102,13.2299547227656,13.214197931121,13.2068288984511,13.1994598657812,13.1920908331113,13.1847218004414,13.1773527677716,13.1739678524582,13.1705829371448,13.1671980218314,13.1638131065181,13.1604281912047,12.3950824621238,11.6297367330428,10.8643910039618,10.0990452748809,9.33369954579992,10.3020625412771,11.2704255367542,12.2387885322314,13.2071515277085,14.1755145231857,14.1755145231857,14.1755145231857
832,"JEY","Jersey",65.3524819669404,65.32495445602,65.2974269450997,65.2698994341793,65.2423719232591,65.2148444123387,65.1772084873315,65.1395725623241,65.1019366373169,65.0643007123095,65.0266647873023,64.9365857590777,64.8465067308532,64.7564277026285,64.666348674404,64.5762696461794,64.5762696461794,64.5762696461794,64.5762696461794,64.5762696461794,64.5762696461794,64.5762696461794,64.5762696461794,64.5762696461794,64.5762696461794,64.5762696461794,64.5762696461794,64.5762696461794
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",33.4896364848214,33.2603123888198,33.0309882928183,32.8016641968168,32.5723401008153,32.3430160048137,32.074732156163,31.8064483075123,31.5381644588615,31.2698806102108,31.0015967615601,30.7096817658648,30.4177667701695,30.1258517744741,29.8339367787787,29.5420217830835,26.6558491018416,23.7696764205997,20.8835037393579,17.997331058116,15.1111583768742,15.8775083637203,16.6438583505665,17.4102083374126,18.1765583242587,18.9429083111049,18.9429083111049,18.9429083111049
296,"KIR","Kiribati",59.634580317261,59.3522789088875,59.0699775005141,58.7876760921406,58.5053746837672,58.2230732753937,58.0752788700314,57.9274844646691,57.779690059307,57.6318956539447,57.4841012485824,57.3235406374183,57.1629800262542,57.0024194150901,56.841858803926,56.6812981927619,55.530444067206,54.3795899416502,53.2287358160943,52.0778816905384,50.9270275649825,51.8876967855816,52.8483660061806,53.8090352267795,54.7697044473786,55.7303736679776,55.7303736679776,55.7303736679776
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",27.2524048791936,26.8896681762339,26.5269314732743,26.1641947703146,25.8014580673549,25.4387213643952,25.2142596899915,24.9897980155876,24.7653363411839,24.5408746667801,24.3164129923763,23.8557344136632,23.3950558349502,22.934377256237,22.473698677524,22.0130200988109,19.7124292306388,17.4118383624666,15.1112474942944,12.8106566261222,10.5100657579501,11.3369920775752,12.1639183972004,12.9908447168255,13.8177710364507,14.6446973560758,14.6446973560758,14.6446973560758
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",40.0742616846166,40.3527080467412,40.6311544088658,40.9096007709904,41.188047133115,41.4664934952396,42.8973054165201,44.3281173378006,45.7589292590811,47.1897411803616,48.6205531016421,48.7298799271605,48.8392067526789,48.9485335781973,49.0578604037157,49.1671872292341,48.1686741369647,47.1701610446953,46.1716479524259,45.1731348601565,44.1746217678871,45.0982545200918,46.0218872722965,46.9455200245011,47.8691527767058,48.7927855289105,48.7927855289105,48.7927855289105
422,"LBN","Lebanon",32.2942521399519,32.1555996281332,32.0169471163145,31.8782946044959,31.7396420926772,31.6009895808585,31.3410747508878,31.0811599209171,30.8212450909464,30.5613302609758,30.3014154310051,30.5561568691633,30.8108983073215,31.0656397454797,31.3203811836379,31.5751226217961,30.4991745119582,29.4232264021203,28.3472782922824,27.2713301824444,26.1953820726065,27.1823437290559,28.1693053855053,29.1562670419547,30.1432286984041,31.1301903548534,31.1301903548534,31.1301903548534
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",47.8850649734378,46.2657211341786,44.6463772949194,43.0270334556602,41.407689616401,39.7883457771419,39.9789347204916,40.1695236638413,40.3601126071912,40.5507015505409,40.7412904938906,40.2764385565722,39.8115866192538,39.3467346819354,38.881882744617,38.4170308072986,37.9612936116475,37.5055564159964,37.0498192203454,36.5940820246943,36.1383448290432,36.6408606738762,37.1433765187091,37.645892363542,38.148408208375,38.6509240532079,38.6509240532079,38.6509240532079
434,"LBY","Libya",32.3654895917838,32.2592396999748,32.1529898081659,32.0467399163569,31.940490024548,31.834240132739,31.7072264128417,31.5802126929444,31.4531989730471,31.3261852531499,31.1991715332526,31.1074816547765,31.0157917763004,30.9241018978244,30.8324120193483,30.7407221408722,29.6567434434919,28.5727647461115,27.4887860487312,26.4048073513508,25.3208286539705,26.1825377703532,27.0442468867359,27.9059560031186,28.7676651195012,29.6293742358839,29.6293742358839,29.6293742358839
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",42.0322351485195,42.2875066039484,42.5427780593773,42.7980495148062,43.0533209702351,43.3085924256639,43.9473543701391,44.5861163146143,45.2248782590893,45.8636402035645,46.5024021480397,46.6432987736935,46.7841953993474,46.9250920250013,47.0659886506552,47.2068852763091,47.8532432703653,48.4996012644215,49.1459592584777,49.7923172525338,50.43867524659,51.8365741060037,53.2344729654174,54.6323718248311,56.0302706842448,57.4281695436585,57.4281695436585,57.4281695436585
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",50.674360582098,50.519715152663,50.365069723228,50.210424293793,50.055778864358,49.901133434923,49.6210578064071,49.3409821778911,49.0609065493752,48.7808309208593,48.5007552923433,48.3017978131383,48.1028403339332,47.9038828547282,47.7049253755231,47.5059678963182,45.2257424599433,42.9455170235685,40.6652915871936,38.3850661508188,36.104840714444,36.8591599578626,37.6134792012812,38.3677984446998,39.1221176881184,39.876436931537,39.876436931537,39.876436931537
450,"MDG","Madagascar",31.7573381103152,31.4638254276493,31.1703127449833,30.8768000623174,30.5832873796514,30.2897746969855,30.0777359016428,29.8656971063001,29.6536583109574,29.4416195156147,29.229580720272,28.9976950387546,28.7658093572372,28.5339236757198,28.3020379942024,28.070152312685,27.7186202210935,27.3670881295019,27.0155560379104,26.6640239463188,26.3124918547274,27.3271222262002,28.341752597673,29.3563829691459,30.3710133406187,31.3856437120915,31.3856437120915,31.3856437120915
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"MYS","Malaysia",14.3674665308709,14.3452396087925,14.3230126867141,14.3007857646357,14.2785588425572,14.2563319204788,14.3991810676114,14.542030214744,14.6848793618767,14.8277285090093,14.9705776561419,15.3288227816435,15.6870679071451,16.0453130326469,16.4035581581485,16.7618032836501,16.619558812623,16.4773143415959,16.3350698705686,16.1928253995415,16.0505809285144,16.2693072444545,16.4880335603946,16.7067598763346,16.9254861922747,17.1442125082148,17.1442125082148,17.1442125082148
462,"MDV","Maldives",53.0193226933306,52.5116843024483,52.004045911566,51.4964075206838,50.9887691298014,50.4811307389192,50.0708029129159,49.6604750869127,49.2501472609095,48.8398194349063,48.4294916089031,48.0968323101365,47.7641730113701,47.4315137126036,47.0988544138371,46.7661951150706,46.7832896106112,46.8003841061518,46.8174786016924,46.834573097233,46.8516675927736,48.0645652203641,49.2774628479547,50.4903604755452,51.7032581031357,52.9161557307263,52.9161557307263,52.9161557307263
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"MLT","Malta",48.8499870289367,48.8284800214026,48.8069730138686,48.7854660063346,48.7639589988005,48.7424519912665,48.6874199622529,48.6323879332392,48.5773559042254,48.5223238752118,48.4672918461981,48.4339708013911,48.4006497565842,48.3673287117772,48.3340076669703,48.3006866221633,48.2459392359312,48.191191849699,48.1364444634667,48.0816970772346,48.0269496910024,50.3610030501025,52.6950564092027,55.0291097683029,57.363163127403,59.6972164865032,59.6972164865032,59.6972164865032
584,"MHL","Marshall Islands",67.6673444620772,67.6487580471991,67.6301716323211,67.611585217443,67.592998802565,67.5744123876869,67.5653466366859,67.5562808856848,67.5472151346837,67.5381493836826,67.5290836326815,67.5229713107081,67.5168589887347,67.5107466667613,67.5046343447878,67.4985220228144,67.3598064589408,67.2210908950672,67.0823753311936,66.9436597673201,66.8049442034465,67.9421966295084,69.0794490555702,70.216701481632,71.3539539076939,72.4912063337557,72.4912063337557,72.4912063337557
478,"MRT","Mauritania",41.3443429516786,41.0954997340211,40.8466565163637,40.5978132987062,40.3489700810487,40.1001268633913,39.810539530833,39.5209521982746,39.2313648657164,38.9417775331581,38.6521902005998,38.3603849376627,38.0685796747255,37.7767744117884,37.4849691488512,37.1931638859142,37.9736303268876,38.754096767861,39.5345632088344,40.3150296498077,41.0954960907812,42.6119665740463,44.1284370573114,45.6449075405765,47.1613780238416,48.6778485071067,48.6778485071067,48.6778485071067
480,"MUS","Mauritius",37.5129651166518,37.5826248495524,37.6522845824529,37.7219443153535,37.7916040482541,37.8612637811546,37.954777118655,38.0482904561554,38.1418037936557,38.2353171311561,38.3288304686565,38.7012974422548,39.0737644158532,39.4462313894516,39.81869836305,40.1911653366483,40.7841123749707,41.3770594132931,41.9700064516155,42.5629534899379,43.1559005282602,45.4571957698602,47.75849101146,50.0597862530599,52.3610814946598,54.6623767362597,54.6623767362597,54.6623767362597
484,"MEX","Mexico",16.0991924306534,16.4385525311499,16.7779126316465,17.117272732143,17.4566328326396,17.7959929331361,17.9561953702449,18.1163978073537,18.2766002444624,18.4368026815711,18.5970051186799,18.5738961437484,18.5507871688169,18.5276781938854,18.5045692189539,18.4814602440224,16.9781950476407,15.4749298512591,13.9716646548774,12.4683994584958,10.9651342621141,11.8058533686408,12.6465724751674,13.4872915816941,14.3280106882208,15.1687297947475,15.1687297947475,15.1687297947475
583,"FSM","Micronesia",56.9956720584166,57.0176435124076,57.0396149663987,57.0615864203897,57.0835578743807,57.1055293283717,57.1179027420213,57.1302761556709,57.1426495693204,57.1550229829699,57.1673963966195,57.2257212640804,57.2840461315413,57.3423709990022,57.4006958664631,57.4590207339239,53.0626182277595,48.666215721595,44.2698132154304,39.873410709266,35.4770082031015,36.1923495285235,36.9076908539456,37.6230321793676,38.3383735047898,39.0537148302118,39.0537148302118,39.0537148302118
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MCO","Monaco",76.662311951894,76.5893145413146,76.5163171307352,76.4433197201557,76.3703223095763,76.2973248989969,76.2119281995493,76.1265315001017,76.041134800654,75.9557381012064,75.8703414017588,75.7074679678085,75.5445945338583,75.3817210999081,75.2188476659578,75.0559742320076,75.4994409968783,75.942907761749,76.3863745266198,76.8298412914904,77.2733080563612,78.5836080355462,79.8939080147312,81.2042079939163,82.5145079731008,83.8248079522862,83.8248079522862,83.8248079522862
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"MNE","Montenegro",39.5454812219022,39.4692606414194,39.3930400609366,39.3168194804537,39.2405988999709,39.164378319488,39.0698325989186,38.9752868783491,38.8807411577796,38.7861954372101,38.6916497166407,38.6290864785225,38.5665232404042,38.5039600022859,38.4413967641677,38.3788335260495,38.4325063215123,38.4861791169751,38.5398519124378,38.5935247079006,38.6471975033634,39.8313455036886,41.0154935040138,42.199641504339,43.3837895046642,44.5679375049894,44.5679375049894,44.5679375049894
504,"MAR","Morocco",20.756755398609,20.5642716190624,20.3717878395157,20.179304059969,19.9868202804224,19.7943365008757,19.5794733056319,19.3646101103881,19.1497469151443,18.9348837199005,18.7200205246568,18.524455617257,18.3288907098572,18.1333258024574,17.9377608950577,17.7421959876579,17.2788336711265,16.815471354595,16.3521090380637,15.8887467215323,15.4253844050008,16.4607411850346,17.4960979650684,18.5314547451023,19.5668115251361,20.6021683051699,20.6021683051699,20.6021683051699
508,"MOZ","Mozambique",39.8464808217241,39.3666626741809,38.8868445266378,38.4070263790948,37.9272082315516,37.4473900840085,36.8916837370079,36.3359773900072,35.7802710430066,35.2245646960059,34.6688583490053,34.217421014027,33.7659836790486,33.3145463440704,32.8631090090921,32.4116716741138,31.5152339888564,30.6187963035989,29.7223586183415,28.8259209330841,27.9294832478266,28.7304880051695,29.5314927625124,30.3324975198552,31.1335022771981,31.9345070345409,31.9345070345409,31.9345070345409
104,"MMR","Myanmar",25.6505145749526,25.226536412858,24.8025582507633,24.3785800886687,23.9546019265741,23.5306237644794,22.93542206375,22.3402203630207,21.7450186622913,21.1498169615619,20.5546152608325,20.2277487560749,19.9008822513174,19.5740157465598,19.2471492418023,18.9202827370447,16.8439791662233,14.7676755954018,12.6913720245803,10.6150684537589,8.53876488293744,9.3227556043784,10.1067463258194,10.8907370472604,11.6747277687014,12.4587184901424,12.4587184901424,12.4587184901424
516,"NAM","Namibia",60.5861998274509,60.3368679729293,60.0875361184079,59.8382042638863,59.5888724093648,59.3395405548433,59.1873703514125,59.0352001479818,58.883029944551,58.7308597411204,58.5786895376896,58.446628148215,58.3145667587403,58.1825053692656,58.0504439797909,57.9183825903163,55.3445754546366,52.7707683189568,50.1969611832771,47.6231540475973,45.0493469119176,45.8353827692904,46.6214186266631,47.4074544840358,48.1934903414085,48.9795261987812,48.9795261987812,48.9795261987812
520,"NRU","Nauru",73.6551686372404,73.1310898518359,72.6070110664313,72.0829322810267,71.5588534956222,71.0347747102176,70.9997326567644,70.9646906033113,70.9296485498581,70.894606496405,70.8595644429518,70.8569200909358,70.85427573892,70.8516313869041,70.8489870348882,70.8463426828723,70.5394286188675,70.2325145548627,69.9256004908579,69.6186864268529,69.3117723628481,69.374233112148,69.4366938614479,69.4991546107479,69.5616153600479,69.6240761093478,69.6240761093478,69.6240761093478
524,"NPL","Nepal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
